Id,SalePrice
2734,122366.82078857083
2735,133316.5727629807
2736,137114.81531978445
2737,116512.06186064228
2738,150002.37779015457
2739,174320.92960488758
2740,133990.0514464607
2741,143395.71988525178
2742,171494.03428812642
2743,134240.5077805779
2744,169096.1123831815
2745,152107.0864664555
2746,134776.46065507774
2747,126447.36276988614
2748,102449.62196467981
2749,135655.51123970858
2750,128549.02453738861
2751,133518.45216131362
2752,184308.57759287057
2753,152765.78909047748
2754,280564.8801037532
2755,139920.4060127049
2756,93852.9588628586
2757,89038.43821030574
2758,100485.79455232438
2759,156217.57604590937
2760,147721.8624966009
2761,154281.87143398524
2762,134535.30277063552
2763,179787.04628253437
2764,125635.5948846426
2765,254125.14069382165
2766,137598.3704393378
2767,84531.58151127757
2768,131829.4863158786
2769,132464.42276094682
2770,151475.7420494633
2771,109584.45478541877
2772,121570.25712187187
2773,158971.37262541705
2774,121232.78065676289
2775,133948.64847301503
2776,154529.64195359635
2777,155133.84598613955
2778,113092.55398539879
2779,142823.12896210805
2780,99589.58117760443
2781,81404.04794648918
2782,67220.42187544346
2783,83034.36360353565
2784,113632.53477903214
2785,132387.07179971255
2786,50688.79481952326
2787,114699.38778743992
2788,65400.64089544343
2789,194238.1080000301
2790,102246.5506195346
2791,108414.81840167443
2792,65484.02836803076
2793,166699.895265222
2794,95293.94501559068
2795,125166.27179460856
2796,106595.52590624451
2797,212846.3035482603
2798,122249.34301363486
2799,98874.14985844458
2800,83153.58007796016
2801,111106.10308119837
2802,128716.17786960225
2803,178187.7369186168
2804,130527.38502646527
2805,91447.31539387502
2806,96810.9334906465
2807,158191.54157146468
2808,165347.07573111667
2809,134109.78597239638
2810,134387.1830923284
2811,163207.7341796742
2812,174980.51688556542
2813,182274.2970303489
2814,176164.3522948744
2815,115356.92749058665
2816,215262.89949135765
2817,153490.73590558863
2818,123362.5609755692
2819,161331.2246070973
2820,132312.95468956872
2821,128473.71497220258
2822,165869.3274156716
2823,278520.0681209648
2824,210624.28619245702
2825,122798.83827174579
2826,127865.90575646998
2827,145783.7013214058
2828,252627.02216700226
2829,207339.27895683201
2830,224084.416449501
2831,192367.78162132588
2832,239600.51011991358
2833,323940.8980362066
2834,236625.3896846642
2835,222171.40750052736
2836,198593.9199578151
2837,173007.4817631717
2838,137649.09223813238
2839,180119.3606787239
2840,191359.15325950063
2841,207964.86716737505
2842,233480.0362408299
2843,148469.00999502948
2844,169147.6446081196
2845,117091.4733451868
2846,204914.45000528276
2847,199060.92832381267
2848,216455.77039126738
2849,201142.30779820136
2850,266777.806197306
2851,236576.54643279433
2852,236228.62328816362
2853,234721.56529243605
2854,145441.698265962
2855,203872.2761713572
2856,210782.00035539328
2857,189096.94345891906
2858,215747.5258538088
2859,123916.22405635833
2860,144216.8166164314
2861,131176.25066823643
2862,193038.8190740132
2863,125572.46726467361
2864,249031.47216029282
2865,125157.3316785045
2866,154779.23754587962
2867,97850.87708503405
2868,138888.99563880905
2869,124820.39516438323
2870,125800.11940985298
2871,87414.79578993743
2872,37311.854342730774
2873,91532.68183265407
2874,153470.10145909744
2875,150238.63963060972
2876,178665.65943639478
2877,135828.34269024117
2878,174534.31085156705
2879,164473.0724456192
2880,128345.04087400693
2881,152120.96852690927
2882,158714.19452749172
2883,189796.68758775818
2884,188914.136304593
2885,170077.87081117337
2886,207006.72170258558
2887,104048.82521990327
2888,148229.56968969468
2889,58271.95054891326
2890,74441.40204641622
2891,146243.65368121958
2892,70006.9533431979
2893,109104.16572728659
2894,76999.24125257108
2895,318611.4212109521
2896,270071.4348584708
2897,227811.02261293415
2898,168777.8404277765
2899,230256.43619164184
2900,158593.66574687778
2901,243178.71063512453
2902,211743.4102117212
2903,307856.7450193758
2904,360976.86168584024
2905,74192.1988856085
2906,218125.65424042757
2907,99673.6891535563
2908,130994.32090616468
2909,163607.58252238185
2910,67608.97548638147
2911,86181.94329931632
2912,144916.2033049944
2913,77856.07539508343
2914,72521.75796835514
2915,73157.41029135368
2916,79806.05550099899
2917,189086.21846796476
2918,120177.85382807365
2919,228969.21040545305
